ipa,syl,son,cons,cont,delrel,lat,nas,strid,voi,sg,cg,ant,cor,distr,lab,hi,lo,back,round,velaric,tense,long
ʉ̰ˠ,1,1,-1,1,0,-1,-1,0,1,-1,1,0,-1,0,1,1,-1,1,1,-1,1,-1
ɑ̰ˠ,1,1,-1,1,0,-1,-1,0,1,-1,1,0,-1,0,-1,1,1,1,-1,-1,1,-1
ʉ̰ˤ,1,1,-1,1,0,-1,-1,0,1,-1,1,0,-1,0,1,1,1,1,1,-1,1,-1
ɘ̤̥,1,1,-1,1,0,-1,-1,0,-1,1,-1,0,-1,0,-1,-1,-1,-1,-1,-1,1,-1
ɘ̤,1,1,-1,1,0,-1,-1,0,1,1,-1,0,-1,0,-1,-1,-1,-1,-1,-1,1,-1
ɘ̤ː,1,1,-1,1,0,-1,-1,0,1,1,-1,0,-1,0,-1,-1,-1,-1,-1,-1,1,1
ɤ̤̥,1,1,-1,1,0,-1,-1,0,-1,1,-1,0,-1,0,-1,-1,-1,1,-1,-1,1,-1
ɤ̤,1,1,-1,1,0,-1,-1,0,1,1,-1,0,-1,0,-1,-1,-1,1,-1,-1,1,-1
ɤ̤ː,1,1,-1,1,0,-1,-1,0,1,1,-1,0,-1,0,-1,-1,-1,1,-1,-1,1,1
ɞ̤̥,1,1,-1,1,0,-1,-1,0,-1,1,-1,0,-1,0,1,-1,-1,-1,1,-1,-1,-1
ɞ̤,1,1,-1,1,0,-1,-1,0,1,1,-1,0,-1,0,1,-1,-1,-1,1,-1,-1,-1
ɞ̤ː,1,1,-1,1,0,-1,-1,0,1,1,-1,0,-1,0,1,-1,-1,-1,1,-1,-1,1
ɵ̤̥,1,1,-1,1,0,-1,-1,0,-1,1,-1,0,-1,0,1,-1,-1,-1,1,-1,1,-1
ɵ̤,1,1,-1,1,0,-1,-1,0,1,1,-1,0,-1,0,1,-1,-1,-1,1,-1,1,-1
ɵ̤ː,1,1,-1,1,0,-1,-1,0,1,1,-1,0,-1,0,1,-1,-1,-1,1,-1,1,1
ɑ̤̥,1,1,-1,1,0,-1,-1,0,-1,1,-1,0,-1,0,-1,-1,1,1,-1,-1,1,-1
ɑ̤ˤ,1,1,-1,1,0,-1,-1,0,1,1,-1,0,-1,0,-1,-1,1,1,-1,-1,1,-1
ɘ̤ˤ,1,1,-1,1,0,-1,-1,0,1,1,-1,0,-1,0,-1,-1,1,1,-1,-1,1,-1
ɤ̤ˤ,1,1,-1,1,0,-1,-1,0,1,1,-1,0,-1,0,-1,-1,1,1,-1,-1,1,-1
ɑ̤,1,1,-1,1,0,-1,-1,0,1,1,-1,0,-1,0,-1,-1,1,1,-1,-1,1,-1
ɑ̤ː,1,1,-1,1,0,-1,-1,0,1,1,-1,0,-1,0,-1,-1,1,1,-1,-1,1,1
ɞ̤ˤ,1,1,-1,1,0,-1,-1,0,1,1,-1,0,-1,0,1,-1,1,1,1,-1,-1,-1
ɵ̤ˤ,1,1,-1,1,0,-1,-1,0,1,1,-1,0,-1,0,1,-1,1,1,1,-1,1,-1
ɘ̤ˠ,1,1,-1,1,0,-1,-1,0,1,1,-1,0,-1,0,-1,1,-1,1,-1,-1,1,-1
ɤ̤ˠ,1,1,-1,1,0,-1,-1,0,1,1,-1,0,-1,0,-1,1,-1,1,-1,-1,1,-1
ʉ̤̥,1,1,-1,1,0,-1,-1,0,-1,1,-1,0,-1,0,1,1,-1,-1,1,-1,1,-1
ʉ̤,1,1,-1,1,0,-1,-1,0,1,1,-1,0,-1,0,1,1,-1,-1,1,-1,1,-1
ʉ̤ː,1,1,-1,1,0,-1,-1,0,1,1,-1,0,-1,0,1,1,-1,-1,1,-1,1,1
ɞ̤ˠ,1,1,-1,1,0,-1,-1,0,1,1,-1,0,-1,0,1,1,-1,1,1,-1,-1,-1
ɵ̤ˠ,1,1,-1,1,0,-1,-1,0,1,1,-1,0,-1,0,1,1,-1,1,1,-1,1,-1
ʉ̤ˠ,1,1,-1,1,0,-1,-1,0,1,1,-1,0,-1,0,1,1,-1,1,1,-1,1,-1
ɑ̤ˠ,1,1,-1,1,0,-1,-1,0,1,1,-1,0,-1,0,-1,1,1,1,-1,-1,1,-1
ʉ̤ˤ,1,1,-1,1,0,-1,-1,0,1,1,-1,0,-1,0,1,1,1,1,1,-1,1,-1
ɘ̃,1,1,-1,1,0,-1,1,0,1,-1,-1,0,-1,0,-1,-1,-1,-1,-1,-1,1,-1
ɘ̃ː,1,1,-1,1,0,-1,1,0,1,-1,-1,0,-1,0,-1,-1,-1,-1,-1,-1,1,1
ɤ̃,1,1,-1,1,0,-1,1,0,1,-1,-1,0,-1,0,-1,-1,-1,1,-1,-1,1,-1
ɤ̃ː,1,1,-1,1,0,-1,1,0,1,-1,-1,0,-1,0,-1,-1,-1,1,-1,-1,1,1
ɞ̃,1,1,-1,1,0,-1,1,0,1,-1,-1,0,-1,0,1,-1,-1,-1,1,-1,-1,-1
ɞ̃ː,1,1,-1,1,0,-1,1,0,1,-1,-1,0,-1,0,1,-1,-1,-1,1,-1,-1,1
ɵ̃,1,1,-1,1,0,-1,1,0,1,-1,-1,0,-1,0,1,-1,-1,-1,1,-1,1,-1
ɵ̃ː,1,1,-1,1,0,-1,1,0,1,-1,-1,0,-1,0,1,-1,-1,-1,1,-1,1,1
ɑ̃ˤ,1,1,-1,1,0,-1,1,0,1,-1,-1,0,-1,0,-1,-1,1,1,-1,-1,1,-1
ɘ̃ˤ,1,1,-1,1,0,-1,1,0,1,-1,-1,0,-1,0,-1,-1,1,1,-1,-1,1,-1
ɤ̃ˤ,1,1,-1,1,0,-1,1,0,1,-1,-1,0,-1,0,-1,-1,1,1,-1,-1,1,-1
ɑ̃,1,1,-1,1,0,-1,1,0,1,-1,-1,0,-1,0,-1,-1,1,1,-1,-1,1,-1
ɑ̃ː,1,1,-1,1,0,-1,1,0,1,-1,-1,0,-1,0,-1,-1,1,1,-1,-1,1,1
ɞ̃ˤ,1,1,-1,1,0,-1,1,0,1,-1,-1,0,-1,0,1,-1,1,1,1,-1,-1,-1
ɵ̃ˤ,1,1,-1,1,0,-1,1,0,1,-1,-1,0,-1,0,1,-1,1,1,1,-1,1,-1
ʉ̃,1,1,-1,1,0,-1,1,0,1,-1,-1,0,-1,0,1,1,-1,-1,1,-1,1,-1
ʉ̃ː,1,1,-1,1,0,-1,1,0,1,-1,-1,0,-1,0,1,1,-1,-1,1,-1,1,1
ʉ̃ˤ,1,1,-1,1,0,-1,1,0,1,-1,-1,0,-1,0,1,1,1,1,1,-1,1,-1
ɘ̰̃,1,1,-1,1,0,-1,1,0,1,-1,1,0,-1,0,-1,-1,-1,-1,-1,-1,1,-1
ɤ̰̃,1,1,-1,1,0,-1,1,0,1,-1,1,0,-1,0,-1,-1,-1,1,-1,-1,1,-1
ɞ̰̃,1,1,-1,1,0,-1,1,0,1,-1,1,0,-1,0,1,-1,-1,-1,1,-1,-1,-1
ɵ̰̃,1,1,-1,1,0,-1,1,0,1,-1,1,0,-1,0,1,-1,-1,-1,1,-1,1,-1
ɑ̰̃,1,1,-1,1,0,-1,1,0,1,-1,1,0,-1,0,-1,-1,1,1,-1,-1,1,-1
ʉ̰̃,1,1,-1,1,0,-1,1,0,1,-1,1,0,-1,0,1,1,-1,-1,1,-1,1,-1
ɛ̥,1,1,-1,1,-1,-1,-1,0,-1,-1,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
ɛ̞,1,1,-1,1,-1,-1,-1,0,1,-1,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
e̙,1,1,-1,1,-1,-1,-1,0,1,-1,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
ɛ̙,1,1,-1,1,-1,-1,-1,0,1,-1,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
ɛ̆,1,1,-1,1,-1,-1,-1,0,1,-1,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
ɛ,1,1,-1,1,-1,-1,-1,0,1,-1,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
ɛ̝,1,1,-1,1,-1,-1,-1,0,1,-1,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
ɛ̈,1,1,-1,1,-1,-1,-1,0,1,-1,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
ɛ̟,1,1,-1,1,-1,-1,-1,0,1,-1,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
ɛ̠,1,1,-1,1,-1,-1,-1,0,1,-1,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
ɛ̥ː,1,1,-1,1,-1,-1,-1,0,-1,-1,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,1
e̙ː,1,1,-1,1,-1,-1,-1,0,1,-1,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,1
ɛ̙ː,1,1,-1,1,-1,-1,-1,0,1,-1,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,1
ɛː,1,1,-1,1,-1,-1,-1,0,1,-1,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,1
e̥,1,1,-1,1,-1,-1,-1,0,-1,-1,-1,0,-1,0,-1,-1,-1,-1,-1,-1,1,-1
e̘,1,1,-1,1,-1,-1,-1,0,1,-1,-1,0,-1,0,-1,-1,-1,-1,-1,-1,1,-1
e̞,1,1,-1,1,-1,-1,-1,0,1,-1,-1,0,-1,0,-1,-1,-1,-1,-1,-1,1,-1
ĕ,1,1,-1,1,-1,-1,-1,0,1,-1,-1,0,-1,0,-1,-1,-1,-1,-1,-1,1,-1
e̝,1,1,-1,1,-1,-1,-1,0,1,-1,-1,0,-1,0,-1,-1,-1,-1,-1,-1,1,-1
ë,1,1,-1,1,-1,-1,-1,0,1,-1,-1,0,-1,0,-1,-1,-1,-1,-1,-1,1,-1
e̟,1,1,-1,1,-1,-1,-1,0,1,-1,-1,0,-1,0,-1,-1,-1,-1,-1,-1,1,-1
e,1,1,-1,1,-1,-1,-1,0,1,-1,-1,0,-1,0,-1,-1,-1,-1,-1,-1,1,-1
e̠,1,1,-1,1,-1,-1,-1,0,1,-1,-1,0,-1,0,-1,-1,-1,-1,-1,-1,1,-1
ɛ̘,1,1,-1,1,-1,-1,-1,0,1,-1,-1,0,-1,0,-1,-1,-1,-1,-1,-1,1,-1
e̥ː,1,1,-1,1,-1,-1,-1,0,-1,-1,-1,0,-1,0,-1,-1,-1,-1,-1,-1,1,1
e̘ː,1,1,-1,1,-1,-1,-1,0,1,-1,-1,0,-1,0,-1,-1,-1,-1,-1,-1,1,1
eː,1,1,-1,1,-1,-1,-1,0,1,-1,-1,0,-1,0,-1,-1,-1,-1,-1,-1,1,1
ɛ̘ː,1,1,-1,1,-1,-1,-1,0,1,-1,-1,0,-1,0,-1,-1,-1,-1,-1,-1,1,1
œ̥,1,1,-1,1,-1,-1,-1,0,-1,-1,-1,0,-1,0,-1,-1,-1,-1,1,-1,-1,-1
œ̞,1,1,-1,1,-1,-1,-1,0,1,-1,-1,0,-1,0,-1,-1,-1,-1,1,-1,-1,-1
ø̙,1,1,-1,1,-1,-1,-1,0,1,-1,-1,0,-1,0,-1,-1,-1,-1,1,-1,-1,-1
œ̙,1,1,-1,1,-1,-1,-1,0,1,-1,-1,0,-1,0,-1,-1,-1,-1,1,-1,-1,-1
œ̆,1,1,-1,1,-1,-1,-1,0,1,-1,-1,0,-1,0,-1,-1,-1,-1,1,-1,-1,-1
œ̝,1,1,-1,1,-1,-1,-1,0,1,-1,-1,0,-1,0,-1,-1,-1,-1,1,-1,-1,-1
œ,1,1,-1,1,-1,-1,-1,0,1,-1,-1,0,-1,0,-1,-1,-1,-1,1,-1,-1,-1
œ̈,1,1,-1,1,-1,-1,-1,0,1,-1,-1,0,-1,0,-1,-1,-1,-1,1,-1,-1,-1
œ̟,1,1,-1,1,-1,-1,-1,0,1,-1,-1,0,-1,0,-1,-1,-1,-1,1,-1,-1,-1
œ̠,1,1,-1,1,-1,-1,-1,0,1,-1,-1,0,-1,0,-1,-1,-1,-1,1,-1,-1,-1
œ̥ː,1,1,-1,1,-1,-1,-1,0,-1,-1,-1,0,-1,0,-1,-1,-1,-1,1,-1,-1,1
ø̙ː,1,1,-1,1,-1,-1,-1,0,1,-1,-1,0,-1,0,-1,-1,-1,-1,1,-1,-1,1
œ̙ː,1,1,-1,1,-1,-1,-1,0,1,-1,-1,0,-1,0,-1,-1,-1,-1,1,-1,-1,1
œː,1,1,-1,1,-1,-1,-1,0,1,-1,-1,0,-1,0,-1,-1,-1,-1,1,-1,-1,1
ø̥,1,1,-1,1,-1,-1,-1,0,-1,-1,-1,0,-1,0,-1,-1,-1,-1,1,-1,1,-1
ø̘,1,1,-1,1,-1,-1,-1,0,1,-1,-1,0,-1,0,-1,-1,-1,-1,1,-1,1,-1
œ̘,1,1,-1,1,-1,-1,-1,0,1,-1,-1,0,-1,0,-1,-1,-1,-1,1,-1,1,-1
ø̞,1,1,-1,1,-1,-1,-1,0,1,-1,-1,0,-1,0,-1,-1,-1,-1,1,-1,1,-1
ø̆,1,1,-1,1,-1,-1,-1,0,1,-1,-1,0,-1,0,-1,-1,-1,-1,1,-1,1,-1
ø̝,1,1,-1,1,-1,-1,-1,0,1,-1,-1,0,-1,0,-1,-1,-1,-1,1,-1,1,-1
ø,1,1,-1,1,-1,-1,-1,0,1,-1,-1,0,-1,0,-1,-1,-1,-1,1,-1,1,-1
ø̈,1,1,-1,1,-1,-1,-1,0,1,-1,-1,0,-1,0,-1,-1,-1,-1,1,-1,1,-1
ø̟,1,1,-1,1,-1,-1,-1,0,1,-1,-1,0,-1,0,-1,-1,-1,-1,1,-1,1,-1
ø̠,1,1,-1,1,-1,-1,-1,0,1,-1,-1,0,-1,0,-1,-1,-1,-1,1,-1,1,-1
ø̥ː,1,1,-1,1,-1,-1,-1,0,-1,-1,-1,0,-1,0,-1,-1,-1,-1,1,-1,1,1
ø̘ː,1,1,-1,1,-1,-1,-1,0,1,-1,-1,0,-1,0,-1,-1,-1,-1,1,-1,1,1
œ̘ː,1,1,-1,1,-1,-1,-1,0,1,-1,-1,0,-1,0,-1,-1,-1,-1,1,-1,1,1
øː,1,1,-1,1,-1,-1,-1,0,1,-1,-1,0,-1,0,-1,-1,-1,-1,1,-1,1,1
ə̥,1,1,-1,1,-1,-1,-1,0,-1,-1,-1,0,-1,0,-1,-1,-1,1,-1,-1,-1,-1
ɘ̥,1,1,-1,1,-1,-1,-1,0,-1,-1,-1,0,-1,0,-1,-1,-1,1,-1,-1,-1,-1
ə̞,1,1,-1,1,-1,-1,-1,0,1,-1,-1,0,-1,0,-1,-1,-1,1,-1,-1,-1,-1
ɘ̞,1,1,-1,1,-1,-1,-1,0,1,-1,-1,0,-1,0,-1,-1,-1,1,-1,-1,-1,-1
ə̙,1,1,-1,1,-1,-1,-1,0,1,-1,-1,0,-1,0,-1,-1,-1,1,-1,-1,-1,-1
ɘ̙,1,1,-1,1,-1,-1,-1,0,1,-1,-1,0,-1,0,-1,-1,-1,1,-1,-1,-1,-1
ɜ̙,1,1,-1,1,-1,-1,-1,0,1,-1,-1,0,-1,0,-1,-1,-1,1,-1,-1,-1,-1
ɐ̙,1,1,-1,1,-1,-1,-1,0,1,-1,-1,0,-1,0,-1,-1,-1,1,-1,-1,-1,-1
ʌ̙,1,1,-1,1,-1,-1,-1,0,1,-1,-1,0,-1,0,-1,-1,-1,1,-1,-1,-1,-1
ə̆,1,1,-1,1,-1,-1,-1,0,1,-1,-1,0,-1,0,-1,-1,-1,1,-1,-1,-1,-1
ɘ̆,1,1,-1,1,-1,-1,-1,0,1,-1,-1,0,-1,0,-1,-1,-1,1,-1,-1,-1,-1
ə̝,1,1,-1,1,-1,-1,-1,0,1,-1,-1,0,-1,0,-1,-1,-1,1,-1,-1,-1,-1
ɘ̝,1,1,-1,1,-1,-1,-1,0,1,-1,-1,0,-1,0,-1,-1,-1,1,-1,-1,-1,-1
ə,1,1,-1,1,-1,-1,-1,0,1,-1,-1,0,-1,0,-1,-1,-1,1,-1,-1,-1,-1
ɘ,1,1,-1,1,-1,-1,-1,0,1,-1,-1,0,-1,0,-1,-1,-1,1,-1,-1,-1,-1
ɘ̈,1,1,-1,1,-1,-1,-1,0,1,-1,-1,0,-1,0,-1,-1,-1,1,-1,-1,-1,-1
ə̟,1,1,-1,1,-1,-1,-1,0,1,-1,-1,0,-1,0,-1,-1,-1,1,-1,-1,-1,-1
ɘ̟,1,1,-1,1,-1,-1,-1,0,1,-1,-1,0,-1,0,-1,-1,-1,1,-1,-1,-1,-1
ə̠,1,1,-1,1,-1,-1,-1,0,1,-1,-1,0,-1,0,-1,-1,-1,1,-1,-1,-1,-1
ɘ̠,1,1,-1,1,-1,-1,-1,0,1,-1,-1,0,-1,0,-1,-1,-1,1,-1,-1,-1,-1
ə̥ː,1,1,-1,1,-1,-1,-1,0,-1,-1,-1,0,-1,0,-1,-1,-1,1,-1,-1,-1,1
ɘ̥ː,1,1,-1,1,-1,-1,-1,0,-1,-1,-1,0,-1,0,-1,-1,-1,1,-1,-1,-1,1
ɘ̙ː,1,1,-1,1,-1,-1,-1,0,1,-1,-1,0,-1,0,-1,-1,-1,1,-1,-1,-1,1
ɜ̙ː,1,1,-1,1,-1,-1,-1,0,1,-1,-1,0,-1,0,-1,-1,-1,1,-1,-1,-1,1
ɐ̙ː,1,1,-1,1,-1,-1,-1,0,1,-1,-1,0,-1,0,-1,-1,-1,1,-1,-1,-1,1
ʌ̙ː,1,1,-1,1,-1,-1,-1,0,1,-1,-1,0,-1,0,-1,-1,-1,1,-1,-1,-1,1
əː,1,1,-1,1,-1,-1,-1,0,1,-1,-1,0,-1,0,-1,-1,-1,1,-1,-1,-1,1
ə̙ː,1,1,-1,1,-1,-1,-1,0,1,-1,-1,0,-1,0,-1,-1,-1,1,-1,-1,-1,1
ɘː,1,1,-1,1,-1,-1,-1,0,1,-1,-1,0,-1,0,-1,-1,-1,1,-1,-1,-1,1
ɜ̥,1,1,-1,1,-1,-1,-1,0,-1,-1,-1,0,-1,0,-1,-1,-1,1,-1,-1,1,-1
ɐ̥,1,1,-1,1,-1,-1,-1,0,-1,-1,-1,0,-1,0,-1,-1,-1,1,-1,-1,1,-1
ʌ̥,1,1,-1,1,-1,-1,-1,0,-1,-1,-1,0,-1,0,-1,-1,-1,1,-1,-1,1,-1
ɜ̞,1,1,-1,1,-1,-1,-1,0,1,-1,-1,0,-1,0,-1,-1,-1,1,-1,-1,1,-1
ɐ̞,1,1,-1,1,-1,-1,-1,0,1,-1,-1,0,-1,0,-1,-1,-1,1,-1,-1,1,-1
ʌ̞,1,1,-1,1,-1,-1,-1,0,1,-1,-1,0,-1,0,-1,-1,-1,1,-1,-1,1,-1
ɜ̆,1,1,-1,1,-1,-1,-1,0,1,-1,-1,0,-1,0,-1,-1,-1,1,-1,-1,1,-1
ɐ̆,1,1,-1,1,-1,-1,-1,0,1,-1,-1,0,-1,0,-1,-1,-1,1,-1,-1,1,-1
ʌ̆,1,1,-1,1,-1,-1,-1,0,1,-1,-1,0,-1,0,-1,-1,-1,1,-1,-1,1,-1
ɜ,1,1,-1,1,-1,-1,-1,0,1,-1,-1,0,-1,0,-1,-1,-1,1,-1,-1,1,-1
ɜ̝,1,1,-1,1,-1,-1,-1,0,1,-1,-1,0,-1,0,-1,-1,-1,1,-1,-1,1,-1
ɐ̝,1,1,-1,1,-1,-1,-1,0,1,-1,-1,0,-1,0,-1,-1,-1,1,-1,-1,1,-1
ʌ̝,1,1,-1,1,-1,-1,-1,0,1,-1,-1,0,-1,0,-1,-1,-1,1,-1,-1,1,-1
ɐ,1,1,-1,1,-1,-1,-1,0,1,-1,-1,0,-1,0,-1,-1,-1,1,-1,-1,1,-1
ʌ,1,1,-1,1,-1,-1,-1,0,1,-1,-1,0,-1,0,-1,-1,-1,1,-1,-1,1,-1
ɜ̈,1,1,-1,1,-1,-1,-1,0,1,-1,-1,0,-1,0,-1,-1,-1,1,-1,-1,1,-1
ɐ̈,1,1,-1,1,-1,-1,-1,0,1,-1,-1,0,-1,0,-1,-1,-1,1,-1,-1,1,-1
ʌ̈,1,1,-1,1,-1,-1,-1,0,1,-1,-1,0,-1,0,-1,-1,-1,1,-1,-1,1,-1
ə̘,1,1,-1,1,-1,-1,-1,0,1,-1,-1,0,-1,0,-1,-1,-1,1,-1,-1,1,-1
ʌ̘,1,1,-1,1,-1,-1,-1,0,1,-1,-1,0,-1,0,-1,-1,-1,1,-1,-1,1,-1
ɜ̟,1,1,-1,1,-1,-1,-1,0,1,-1,-1,0,-1,0,-1,-1,-1,1,-1,-1,1,-1
ɐ̟,1,1,-1,1,-1,-1,-1,0,1,-1,-1,0,-1,0,-1,-1,-1,1,-1,-1,1,-1
ʌ̟,1,1,-1,1,-1,-1,-1,0,1,-1,-1,0,-1,0,-1,-1,-1,1,-1,-1,1,-1
ɜ̠,1,1,-1,1,-1,-1,-1,0,1,-1,-1,0,-1,0,-1,-1,-1,1,-1,-1,1,-1
ɐ̠,1,1,-1,1,-1,-1,-1,0,1,-1,-1,0,-1,0,-1,-1,-1,1,-1,-1,1,-1
ʌ̠,1,1,-1,1,-1,-1,-1,0,1,-1,-1,0,-1,0,-1,-1,-1,1,-1,-1,1,-1
ɐ̘,1,1,-1,1,-1,-1,-1,0,1,-1,-1,0,-1,0,-1,-1,-1,1,-1,-1,1,-1
ɘ̘,1,1,-1,1,-1,-1,-1,0,1,-1,-1,0,-1,0,-1,-1,-1,1,-1,-1,1,-1
ɜ̘,1,1,-1,1,-1,-1,-1,0,1,-1,-1,0,-1,0,-1,-1,-1,1,-1,-1,1,-1
ɜ̥ː,1,1,-1,1,-1,-1,-1,0,-1,-1,-1,0,-1,0,-1,-1,-1,1,-1,-1,1,1
ɐ̥ː,1,1,-1,1,-1,-1,-1,0,-1,-1,-1,0,-1,0,-1,-1,-1,1,-1,-1,1,1
ʌ̥ː,1,1,-1,1,-1,-1,-1,0,-1,-1,-1,0,-1,0,-1,-1,-1,1,-1,-1,1,1
ɐ̘ː,1,1,-1,1,-1,-1,-1,0,1,-1,-1,0,-1,0,-1,-1,-1,1,-1,-1,1,1
ʌ̘ː,1,1,-1,1,-1,-1,-1,0,1,-1,-1,0,-1,0,-1,-1,-1,1,-1,-1,1,1
ə̘ː,1,1,-1,1,-1,-1,-1,0,1,-1,-1,0,-1,0,-1,-1,-1,1,-1,-1,1,1
ɘ̘ː,1,1,-1,1,-1,-1,-1,0,1,-1,-1,0,-1,0,-1,-1,-1,1,-1,-1,1,1
ɜ̘ː,1,1,-1,1,-1,-1,-1,0,1,-1,-1,0,-1,0,-1,-1,-1,1,-1,-1,1,1
ʌː,1,1,-1,1,-1,-1,-1,0,1,-1,-1,0,-1,0,-1,-1,-1,1,-1,-1,1,1
ɜː,1,1,-1,1,-1,-1,-1,0,1,-1,-1,0,-1,0,-1,-1,-1,1,-1,-1,1,1
ɐː,1,1,-1,1,-1,-1,-1,0,1,-1,-1,0,-1,0,-1,-1,-1,1,-1,-1,1,1
ɔ̥,1,1,-1,1,-1,-1,-1,0,-1,-1,-1,0,-1,0,-1,-1,-1,1,1,-1,-1,-1
ɵ̥,1,1,-1,1,-1,-1,-1,0,-1,-1,-1,0,-1,0,-1,-1,-1,1,1,-1,-1,-1
ɔ̞,1,1,-1,1,-1,-1,-1,0,1,-1,-1,0,-1,0,-1,-1,-1,1,1,-1,-1,-1
ɵ̞,1,1,-1,1,-1,-1,-1,0,1,-1,-1,0,-1,0,-1,-1,-1,1,1,-1,-1,-1
o̙,1,1,-1,1,-1,-1,-1,0,1,-1,-1,0,-1,0,-1,-1,-1,1,1,-1,-1,-1
ɔ̙,1,1,-1,1,-1,-1,-1,0,1,-1,-1,0,-1,0,-1,-1,-1,1,1,-1,-1,-1
ɵ̙,1,1,-1,1,-1,-1,-1,0,1,-1,-1,0,-1,0,-1,-1,-1,1,1,-1,-1,-1
ɞ̙,1,1,-1,1,-1,-1,-1,0,1,-1,-1,0,-1,0,-1,-1,-1,1,1,-1,-1,-1
ɔ̆,1,1,-1,1,-1,-1,-1,0,1,-1,-1,0,-1,0,-1,-1,-1,1,1,-1,-1,-1
ɵ̆,1,1,-1,1,-1,-1,-1,0,1,-1,-1,0,-1,0,-1,-1,-1,1,1,-1,-1,-1
ɔ̝,1,1,-1,1,-1,-1,-1,0,1,-1,-1,0,-1,0,-1,-1,-1,1,1,-1,-1,-1
ɔ,1,1,-1,1,-1,-1,-1,0,1,-1,-1,0,-1,0,-1,-1,-1,1,1,-1,-1,-1
ɵ,1,1,-1,1,-1,-1,-1,0,1,-1,-1,0,-1,0,-1,-1,-1,1,1,-1,-1,-1
ɵ̝,1,1,-1,1,-1,-1,-1,0,1,-1,-1,0,-1,0,-1,-1,-1,1,1,-1,-1,-1
ɔ̈,1,1,-1,1,-1,-1,-1,0,1,-1,-1,0,-1,0,-1,-1,-1,1,1,-1,-1,-1
ɵ̈,1,1,-1,1,-1,-1,-1,0,1,-1,-1,0,-1,0,-1,-1,-1,1,1,-1,-1,-1
ɔ̟,1,1,-1,1,-1,-1,-1,0,1,-1,-1,0,-1,0,-1,-1,-1,1,1,-1,-1,-1
ɵ̟,1,1,-1,1,-1,-1,-1,0,1,-1,-1,0,-1,0,-1,-1,-1,1,1,-1,-1,-1
ɔ̠,1,1,-1,1,-1,-1,-1,0,1,-1,-1,0,-1,0,-1,-1,-1,1,1,-1,-1,-1
ɵ̠,1,1,-1,1,-1,-1,-1,0,1,-1,-1,0,-1,0,-1,-1,-1,1,1,-1,-1,-1
ɔ̥ː,1,1,-1,1,-1,-1,-1,0,-1,-1,-1,0,-1,0,-1,-1,-1,1,1,-1,-1,1
ɵ̥ː,1,1,-1,1,-1,-1,-1,0,-1,-1,-1,0,-1,0,-1,-1,-1,1,1,-1,-1,1
o̙ː,1,1,-1,1,-1,-1,-1,0,1,-1,-1,0,-1,0,-1,-1,-1,1,1,-1,-1,1
ɔ̙ː,1,1,-1,1,-1,-1,-1,0,1,-1,-1,0,-1,0,-1,-1,-1,1,1,-1,-1,1
ɵ̙ː,1,1,-1,1,-1,-1,-1,0,1,-1,-1,0,-1,0,-1,-1,-1,1,1,-1,-1,1
ɞ̙ː,1,1,-1,1,-1,-1,-1,0,1,-1,-1,0,-1,0,-1,-1,-1,1,1,-1,-1,1
ɔː,1,1,-1,1,-1,-1,-1,0,1,-1,-1,0,-1,0,-1,-1,-1,1,1,-1,-1,1
ɵː,1,1,-1,1,-1,-1,-1,0,1,-1,-1,0,-1,0,-1,-1,-1,1,1,-1,-1,1
o̥,1,1,-1,1,-1,-1,-1,0,-1,-1,-1,0,-1,0,-1,-1,-1,1,1,-1,1,-1
ɞ̥,1,1,-1,1,-1,-1,-1,0,-1,-1,-1,0,-1,0,-1,-1,-1,1,1,-1,1,-1
o̘,1,1,-1,1,-1,-1,-1,0,1,-1,-1,0,-1,0,-1,-1,-1,1,1,-1,1,-1
o̞,1,1,-1,1,-1,-1,-1,0,1,-1,-1,0,-1,0,-1,-1,-1,1,1,-1,1,-1
ɞ̞,1,1,-1,1,-1,-1,-1,0,1,-1,-1,0,-1,0,-1,-1,-1,1,1,-1,1,-1
ŏ,1,1,-1,1,-1,-1,-1,0,1,-1,-1,0,-1,0,-1,-1,-1,1,1,-1,1,-1
ɞ̆,1,1,-1,1,-1,-1,-1,0,1,-1,-1,0,-1,0,-1,-1,-1,1,1,-1,1,-1
o̝,1,1,-1,1,-1,-1,-1,0,1,-1,-1,0,-1,0,-1,-1,-1,1,1,-1,1,-1
o,1,1,-1,1,-1,-1,-1,0,1,-1,-1,0,-1,0,-1,-1,-1,1,1,-1,1,-1
